tanggal_uji,nomor_kendaraan,merek,bahan_bakar,tipe,tahun_pembuatan,alat_uji,ket
2020-02-13,B1773UOP,TOYOTA,Bensin,MPV/ MINI BUS,2012,SUKYOUNG / SY-GA 401 / 2123 - GA401,Lulus
2020-02-13,B1729UOI,TOYOTA,Bensin,MPV/ MINI BUS,2012,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-13,B1051EAB,TOYOTA,Bensin,SEDAN,2015,neomotec / CG450 / 4NG10101,Lulus
2020-02-13,B9174BAR,MITSUBISHI,Solar,PICK UP,2017,neomotec / CG450 / 4NG10101,Lulus
2020-02-13,B9272ZK,ISUZU,Solar,PICK UP,2008,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-13,B1923TJR,HONDA,Bensin,SUV,2019,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-13,B1895TJR,HONDA,Bensin,SUV,2019,QROTECH / QRO-402 / F1008604,Lulus
2020-02-12,B9777OI,MITSUBISHI,Solar,TRUCK,2006,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-12,B1698SJV,HONDA,Bensin,SUV,2018,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-12,B9171U,MITSUBISHI,Solar,TRUCK,2009,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-12,B9399VJ,MITSUBISHI,Solar,TRUCK,2008,BRAINBEE / AGS-688 / 110907001167,Lulus
2020-02-12,B9148U,MITSUBISHI,Solar,TRUCK,2009,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-12,B9164U,MITSUBISHI,Solar,TRUCK,2009,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-12,SPCPROJECT,TOYOTA,Solar,LAINNYA,0,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2020-02-12,B2991BYJ,MITSUBISHI,Bensin,MPV/ MINI BUS,2018,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2020-02-12,B1219UZP,ISUZU,Solar,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B1589UYE,ISUZU,Solar,MPV/ MINI BUS,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B1531BRQ,TOYOTA,Bensin,MPV/ MINI BUS,2013,TECNOTEST / SMOKE METER / 495-01,Lulus
2020-02-12,B8888IL,TOYOTA,Bensin,MPV/ MINI BUS,2006,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2020-02-12,B9938UXT,MITSUBISHI,Solar,BOX,2017,BrainBee / AGS 688 + OPA 100 / 10081153,Lulus
2020-02-12,B9936PAA,DAIHATSU,Bensin,PICK UP,2010,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B9937UXT,MITSUBISHI,Solar,BOX,2017,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2020-02-12,B1628TJM,HONDA,Bensin,SUV,2017,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2020-02-12,B9098PPA,MITSUBISHI,Solar,TRUCK,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B1796PIQ,TOYOTA,Bensin,MPV/ MINI BUS,2017,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2020-02-12,B1662PIP,TOYOTA,Bensin,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B1752PIQ,TOYOTA,Bensin,MPV/ MINI BUS,2017,Qrotech / QRO-401 / QRO14111995,Lulus
2020-02-12,B1159PIR,TOYOTA,Bensin,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B1511PIQ,TOYOTA,Bensin,MPV/ MINI BUS,2017,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2020-02-12,B1390PIQ,TOYOTA,Bensin,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B1753PIQ,TOYOTA,Bensin,MPV/ MINI BUS,2017,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2020-02-12,B1524PIQ,TOYOTA,Bensin,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B1523PIQ,TOYOTA,Bensin,MPV/ MINI BUS,2017,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2020-02-12,B1512PIQ,TOYOTA,Bensin,MPV/ MINI BUS,2017,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2020-02-12,B1406PIR,TOYOTA,Bensin,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B1171PIR,TOYOTA,Bensin,MPV/ MINI BUS,2017,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2020-02-12,B1676PIP,TOYOTA,Bensin,MPV/ MINI BUS,2017,TECNOTEST / SMOKE METER / 495-01,Lulus
2020-02-12,B1526PIQ,TOYOTA,Bensin,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B1976UZF,TOYOTA,Solar,MPV/ MINI BUS,2013,TECNOTEST / SMOKE METER / 495-01,Lulus
2020-02-12,B1135WMN,TOYOTA,Bensin,MPV/ MINI BUS,2007,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-12,B9085BVT,ISUZU,Solar,PICK UP,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B9113UIU,MITSUBISHI,Solar,BOX,2017,QROTECH / QRO-401 / F1008604,Lulus
2020-02-12,B9503UVX,MITSUBISHI,Solar,BOX,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-12,B9505UVX,MITSUBISHI,Solar,BOX,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-12,B8888DR,TOYOTA,Bensin,MPV/ MINI BUS,2010,QROTECH / QRO-401 / F1008604,Lulus
2020-02-12,B1553WMN,TOYOTA,Bensin,MPV/ MINI BUS,2007,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-12,B1912C,TOYOTA,Solar,MPV/ MINI BUS,2012,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-12,B2253BIP,DAIHATSU,Bensin,MPV/ MINI BUS,2019,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-12,B2317JS,DAIHATSU,Bensin,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B2897SYY,DAIHATSU,Bensin,MPV/ MINI BUS,2019,QROTECH / QRO-401 / F1008604,Lulus
2020-02-12,B2729BZK,DAIHATSU,Bensin,MPV/ MINI BUS,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-12,B1151PIP,DAIHATSU,Bensin,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B784,TOYOTA,Bensin,MPV/ MINI BUS,2013,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
2020-02-12,B2876TFB,TOYOTA,Bensin,MPV/ MINI BUS,2015,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-12,B9356SAD,TOYOTA,Bensin,PICK UP,2013,QROTECH / QRO-401 / F1008604,Lulus
2020-02-12,B1478TIW,TOYOTA,Bensin,MPV/ MINI BUS,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B9357SAD,TOYOTA,Bensin,PICK UP,2016,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-12,B9337SAD,TOYOTA,Bensin,PICK UP,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-12,B7006SDB,MITSUBISHI,Solar,BUS,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-12,B7007SDB,MITSUBISHI,Solar,BUS,2018,QROTECH / QRO-401 / F1008604,Lulus
2020-02-12,B7017TJA,HINO,Solar,BUS,2015,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-11,B2405TOD,TOYOTA,Bensin,MPV/ MINI BUS,2017,QROTECH / QRO-401 / F1008604,Lulus
2020-02-11,B2078TOC,TOYOTA,Bensin,MPV/ MINI BUS,2017,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-11,B1843TAF,TOYOTA,Bensin,SEDAN,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-11,B9855BYW,HINO,Solar,TRUCK,2013,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-11,B9855BYW,HINO,Solar,TRUCK,2013,QROTECH / QRO-401 / F1008604,Lulus
2020-02-11,B2608YK,HYUNDAI,Bensin,MPV/ MINI BUS,2018,Brain Bee / Opa 100 / 110909000113,Lulus
2020-02-11,FD01,MITSUBISHI,Solar,LAINNYA,2009,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-11,FD02,KOMATSU,Solar,LAINNYA,2002,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-11,FD03,KOMATSU,Solar,LAINNYA,2002,TECNOTEST / MULTIGAS ANALYZER / D5-27290,Lulus
2020-02-11,B1559KOR,HYUNDAI,Bensin,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-11,B9822DB,ISUZU,Solar,PICK UP,2010,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-11,B2604WBB,HYUNDAI,Bensin,MPV/ MINI BUS,2013,QROTECH / QRO-401 / F1008604,Lulus
2020-02-11,B1139SYD,HYUNDAI,Solar,MPV/ MINI BUS,2013,neomotec / CG450 / 4NG10101,Lulus
2020-02-11,B927DE,HYUNDAI,Bensin,MPV/ MINI BUS,2009,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-11,B9833QW,ISUZU,Solar,TRUCK,2008,QROTECH / QRO-401 / F1008604,Lulus
2020-02-11,B1609KJI,HYUNDAI,Bensin,SUV,2017,QROTECH / QRO-401 / F1008604,Lulus
2020-02-11,B9935IT,TOYOTA,Solar,MPV/ MINI BUS,2004,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-11,B9140EI,TOYOTA,Solar,LAINNYA,2004,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-11,B9174TCI,TOYOTA,Solar,LAINNYA,2015,QROTECH / QRO-401 / F1008604,Lulus
2020-02-11,B9514UJ,ISUZU,Solar,LAINNYA,2008,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-11,B9173TCI,TOYOTA,Solar,LAINNYA,2015,QROTECH / QRO-401 / F1008604,Lulus
2020-02-11,B9714KI,DAIHATSU,Solar,TRUCK,0,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-11,B9750XI,MITSUBISHI,Solar,LAINNYA,2005,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-11,B9830FI,MITSUBISHI,Solar,TRUCK,0,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-11,FDCUNTTING1,ISUZU,Solar,LAINNYA,2011,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-11,FDCUTTING2,ISUZU,Solar,LAINNYA,2011,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-11,FDPAINTING1,TOYOTA,Solar,LAINNYA,1995,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-11,FKFGSHELI,MITSUBISHI,Solar,LAINNYA,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-10,B9817BCN,ISUZU,Solar,BOX,2014,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-10,B9151PH,DAIHATSU,Bensin,PICK UP,2012,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-10,B2066SOI,TOYOTA,Bensin,SUV,2016,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-10,B9680NQ,MITSUBISHI,Solar,BOX,2002,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-10,B1808UV,MITSUBISHI,Solar,MPV/ MINI BUS,2009,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-10,B1825PJA,HONDA,Bensin,SUV,2009,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-10,B9935PCB,SUZUKI,Bensin,BOX,2011,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-10,B9185TXU,ISUZU,Solar,BOX,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-09,G8530KB,HONDA,Bensin,HATCHBACK,2013,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-09,B9895BCK,SUZUKI,Bensin,BOX,2013,Brain Bee / brain bee ags-688 / 08108000034,Lulus
2020-02-08,B1845KIO,HYUNDAI,Bensin,MPV/ MINI BUS,2016,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-08,B9136KCG,MITSUBISHI,Solar,BOX,2019,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-08,B2238BKC,HYUNDAI,Bensin,MPV/ MINI BUS,2015,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-08,B1814FFX,HYUNDAI,Bensin,MPV/ MINI BUS,2011,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B1184UYZ,DAIHATSU,Bensin,MPV/ MINI BUS,2015,SUKYOUNG 401 / SY-GA401 / 140903-GA401,Lulus
2020-02-08,B1185UYZ,DAIHATSU,Bensin,MPV/ MINI BUS,2015,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-08,B1135WMN,TOYOTA,Bensin,MPV/ MINI BUS,2007,TECNOTEST / DIESEL SMOKE METER/OPACY METER / 282310,Lulus
2020-02-08,B1905UKE,DAIHATSU,Bensin,MPV/ MINI BUS,2010,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B1182UYZ,DAIHATSU,Bensin,MPV/ MINI BUS,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B1183UYZ,DAIHATSU,Bensin,MPV/ MINI BUS,2015,Brain Bee / Opa 100 / 110909000113,Lulus
2020-02-08,B555DYS,HYUNDAI,Bensin,SUV,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B1186UYZ,DAIHATSU,Bensin,MPV/ MINI BUS,2015,BrainBee / AGS 688 + OPA 100 / 10081153,Lulus
2020-02-08,B2509UKN,TOYOTA,Bensin,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B1556WMM,TOYOTA,Bensin,MPV/ MINI BUS,2007,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B1552WMM,TOYOTA,Bensin,MPV/ MINI BUS,2007,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-08,F1848GT,HYUNDAI,Bensin,MPV/ MINI BUS,2009,Brain Bee / Opa 100 / 110909000113,Lulus
2020-02-08,B1136WMN,SUZUKI,Bensin,MPV/ MINI BUS,2006,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B149MEL,HYUNDAI,Bensin,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B2966STN,HYUNDAI,Bensin,MPV/ MINI BUS,2012,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-08,B1193FKB,HYUNDAI,Bensin,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B1822UOA,ISUZU,Solar,WAGON,2011,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B1832JE,ISUZU,Solar,MPV/ MINI BUS,2005,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-08,B1136PIH,HYUNDAI,Solar,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B1832KZE,HYUNDAI,Bensin,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B1761PYU,DAIHATSU,Bensin,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B9308KCF,MITSUBISHI,Solar,BOX,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-08,B2018UOL,TOYOTA,Bensin,MPV/ MINI BUS,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-08,B1835KGY,HYUNDAI,Bensin,MPV/ MINI BUS,2009,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-07,B9129PCH,DAIHATSU,Bensin,MPV/ MINI BUS,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-07,B1010SIX,DAIHATSU,Bensin,MPV/ MINI BUS,2009,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-07,B9977UCH,SUZUKI,Bensin,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-07,B2435KOM,HYUNDAI,Bensin,SUV,2018,Brain Bee / opa 100 / 080206000276,Lulus
2020-02-07,B2916KOI,HYUNDAI,Bensin,SUV,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-07,B2381TFP,TOYOTA,Bensin,MPV/ MINI BUS,2016,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-07,B1096UOJ,DAIHATSU,Bensin,MPV/ MINI BUS,2011,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-07,B9756MJ,SUZUKI,Bensin,PICK UP,2003,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-07,B7785TGA,GOLDEN DRAGON,Solar,BUS,2012,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-07,B1926PYQ,TOYOTA,Bensin,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B26FORKLIFT,NISSAN,Solar,KOBELCO SK130L,2009,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B29FORKLIFT,TOYOTA,Solar,KOBELCO SK130L,2009,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B2812TKR,DAIHATSU,Bensin,MPV/ MINI BUS,2016,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-06,B1407UYH,TOYOTA,Bensin,MPV/ MINI BUS,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B1141PIX,DAIHATSU,Bensin,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,FORKLIFTFA3,MITSUBISHI,Solar,LAINNYA,1995,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-06,FORKLIFTFA5,MITSUBISHI,Solar,LAINNYA,1995,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-06,FORKLIFTA7,KOMATSU,Solar,LAINNYA,2002,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-06,FA8FOR,MITSUBISHI,Solar,LAINNYA,2002,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2020-02-06,FORKLIFTFA9,KOMATSU,Solar,LAINNYA,2008,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-06,B1586TJR,HONDA,Bensin,SUV,2019,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
2020-02-06,FORKFA11,KOMATSU,Solar,LAINNYA,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,FORKFA12,KOMATSU,Solar,LAINNYA,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,FOKFA15,KOMATSU,Solar,LAINNYA,2013,TECNOTEST / MULTIGAS ANALYZER / D5-27290,Lulus
2020-02-06,B878FED,HONDA,Bensin,SUV,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-06,FORKLIFTFA16,MITSUBISHI,Solar,LAINNYA,2015,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-06,B9274BAR,ISUZU,Solar,PICK UP,2017,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,CRANEA5ATAS,SUMITOMO,Solar,LAINNYA,1989,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,CRANEA5BAWAH,SUMITOMO,Solar,LAINNYA,1989,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,CRANEA7ATAS,SUMITOMO,Solar,LAINNYA,1995,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,CRANEA7BWH,SUMITOMO,Solar,LAINNYA,1995,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,CRANEA8SANY,NISSAN,Solar,LAINNYA,2012,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-06,B9132PN,VOLVO,Solar,TRUCK,1995,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-06,B9705WV,VOLKSWAGEN,Solar,LAINNYA,2001,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,B9711WV,VOLVO,Solar,LAINNYA,2002,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,B1844FID,TOYOTA,Bensin,MPV/ MINI BUS,2018,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,B8404TE,KIA,Solar,MPV/ MINI BUS,2005,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,B9606UWW,MITSUBISHI,Solar,TRUCK,2018,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,B9045RN,MERCEDEZ BENZ,Solar,TRUCK,1992,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,B9477UDF,MITSUBISHI,Solar,TRUCK,2016,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,B9355UDG,MITSUBISHI,Solar,TRUCK,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B7057UDA,ISUZU,Solar,BUS,1992,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,B9080PM,ISUZU,Solar,PICK UP,1980,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-02-06,B9307HJ,ISUZU,Solar,PICK UP,1997,Neomotec / CGO -600 / CGO - 600 / 17281,Lulus
2020-02-06,B9138KCC,MITSUBISHI,Solar,TRUCK,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B9106PCC,MITSUBISHI,Solar,BOX,2011,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B9491UFA,MITSUBISHI,Solar,TRUCK,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
2020-02-06,B9492UFA,MITSUBISHI,Solar,TRUCK,2017,TECHNOTEST / 488 / D5-25885,Lulus
2020-02-06,B9501UFA,MITSUBISHI,Solar,TRUCK,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B9473UFA,MITSUBISHI,Solar,TRUCK,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B9057UFA,MITSUBISHI,Solar,TRUCK,2010,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B9058UFA,MITSUBISHI,Solar,TRUCK,2007,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B9322JV,MITSUBISHI,Solar,TRUCK,1995,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B9996JH,MITSUBISHI,Solar,TRUCK,1994,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B9679JG,MITSUBISHI,Solar,TRUCK,1994,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B9461QE,MITSUBISHI,Solar,BOX,2003,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B9522EI,MITSUBISHI,Solar,TRUCK,1999,BrainBee / AGS 688 + OPA 100 / 10081153,Lulus
2020-02-06,B9529UQA,MITSUBISHI,Solar,TRUCK,1997,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-06,B9977UCH,SUZUKI,Bensin,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-05,LOADER,BOBCAT,Solar,LAINNYA,2006,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-05,PUNINAR02,KALMAR,Solar,LAINNYA,2005,BrainBee / AGS 688 + OPA 100 / 10081153,Lulus
2020-02-05,B2138TFX,TOYOTA,Solar,MPV/ MINI BUS,2016,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-02-05,FORKLIFTPUNINAR,KOMATSU,Solar,LAINNYA,1999,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-05,PUNINAR04,KALMAR,Solar,LAINNYA,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-05,PUNINAR01,KALMAR,Solar,LAINNYA,2008,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-05,B9579OB,MITSUBISHI,Solar,TRUCK,2004,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-05,B9367UFA,MITSUBISHI,Solar,LAINNYA,2014,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-05,B9161BL,ISUZU,Solar,PICK UP,2009,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-05,B7005UPA,ISUZU,Solar,MPV/ MINI BUS,2011,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-05,B9731UDE,HINO,Solar,TRUCK,2014,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-05,B9655UDD,HINO,Solar,TRUCK,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-05,B2342KKM,DAIHATSU,Bensin,MPV/ MINI BUS,2018,TECHNOMOTOR / TECHNOMOTOR 820 / 9130554595,Lulus
2020-02-05,B2109EY,HYUNDAI,Bensin,MPV/ MINI BUS,2008,QROTECH / QRO402 / 416D407,Lulus
2020-02-05,F1077IE,SUZUKI,Bensin,MPV/ MINI BUS,2004,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-05,B1302TIX,HYUNDAI,Solar,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-05,B24FORKLIF,TOYOTA,Solar,KOBELCO SK130L,2009,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-05,B9094UDD,MITSUBISHI,Solar,TRUCK,2012,BrainBee / AGS 688 + OPA 100 / 10081153,Lulus
2020-02-05,B9095UDD,MITSUBISHI,Solar,TRUCK,2013,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-05,B9191IE,ISUZU,Solar,BOX,2011,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-05,B9636UDA,MITSUBISHI,Solar,TRUCK,2010,TECHNOMOTOR / TECHNOMOTOR 820 / 9130554595,Lulus
2020-02-05,B9637UDA,MITSUBISHI,Solar,TRUCK,2010,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-02-05,B9766UDE,MITSUBISHI,Solar,TRUCK,2014,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-05,B1627TJ,HONDA,Bensin,SUV,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-05,B9116QA,MITSUBISHI,Solar,TRUCK,2005,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-02-05,B9389JF,MITSUBISHI,Solar,TRUCK,2005,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
